"SP1_MAP_Diff","SP1_Post_Mean_Diff","SP1_Post_SD_Diff","SP1_MAP_DGP","SP1_Post_Mean_DGP","SP1_Post_SD_DGP"
0.372958917761716,0.416838621341461,0.0818547487421847,0.394846575928933,0.395164458252796,0.0148644294124518
0.497494185447769,0.463544474271407,0.0705196408500908,0.423077332687662,0.423427501181127,0.0125917218161229
0.434364135862487,0.41851733864785,0.042403997932959,0.396260003337677,0.396888741454974,0.0161435758896992
0.433349776706271,0.440017898239018,0.0372728704550913,0.423499926797976,0.424140716756484,0.0132446280530807
0.322033439967476,0.356670159397243,0.0406899964665717,0.414061537389245,0.414759843920403,0.012148186307599
0.318436998555705,0.430912030074632,0.0868430128825077,0.405114439525324,0.405829880921519,0.0182148162049619
0.336308134733815,0.362278714860805,0.0546878636132494,0.412766402637446,0.413307546515466,0.0127167563276988
0.419570820925057,0.415277076815077,0.0374869692640696,0.405414164740644,0.405602783936414,0.0119207030730429
0.402217130479272,0.368843651160978,0.0506214092737133,0.402158246869726,0.402797066031959,0.0160725973294579
0.431690877708731,0.419210417377905,0.0328440205949848,0.410197932407045,0.410589352986587,0.0171844316799645
0.364691025375582,0.376411230985299,0.0581725413688001,0.416444774544836,0.416829956201214,0.0115656387475353
0.435990822352632,0.385937477454763,0.0674475687638712,0.395366291361681,0.395792297249666,0.0172412273999729
0.351208733190374,0.374936603952834,0.0459245952324103,0.420021435710414,0.420417723520537,0.0136117269369528
0.370706163583798,0.404151988780594,0.0662546192619433,0.404669078465721,0.404804300568394,0.0129217710091971
0.463661902663319,0.425773702103133,0.0774339490154967,0.410761432609162,0.411184011543322,0.0126320554493776
0.420616926439284,0.411350860473108,0.0165916868035741,0.39650988128107,0.396698882625132,0.0126434098072297
0.475437013415268,0.464417103873697,0.0343894569644711,0.417908163255443,0.418708344841167,0.0129545468704188
0.310149908041239,0.353046926375691,0.06358173820878,0.38486767389024,0.385186366939429,0.01537010560074
0.480989709364195,0.437719105332075,0.0647676565465349,0.419497166844164,0.419980338315593,0.0119814856059701
0.316758129115202,0.358045700697528,0.0589163885961757,0.398841694370657,0.399213830264926,0.0131305438914822
0.299324119749703,0.369185994606445,0.0827638636658506,0.415652707093025,0.416358151255302,0.0128743311525812
0.432366128525315,0.433905118115823,0.045381563859205,0.427479014332941,0.428078287261246,0.0116958747877751
0.342276074612289,0.363246230170768,0.0682604518209021,0.402181998652524,0.402310033258712,0.0117826071157032
0.566859078396481,0.434182744931328,0.0914435016932295,0.386509972088339,0.39675065544999,0.0774612732833881
0.379721703391699,0.399086661553678,0.0379819287654239,0.418641302794687,0.419112087278322,0.0127724956966569
0.362745032737385,0.370687488488063,0.0493412300176504,0.421812572848698,0.422214016237878,0.0143311072378314
0.426405456811391,0.436729098181194,0.0707597049841992,0.432088603988795,0.432746513070417,0.0139245262199479
0.403880969936052,0.436611689983172,0.0543769755828193,0.42971180873818,0.429974708656033,0.0116384232461258
0.363861188217408,0.403428066383158,0.0643175306792752,0.414247258017074,0.414639480638428,0.0111814921925105
0.537188572092976,0.466441063404859,0.0873423213369184,0.418463775242176,0.418853497641662,0.01262084484151
0.401060451327672,0.403057824118422,0.0284554503734367,0.419854285714694,0.420461122185149,0.0130004008937737
0.392285091735459,0.435251557672791,0.06662028548554,0.41462965708309,0.415218700169676,0.0125758007232051
0.325223977510989,0.3690893366366,0.0632929847083259,0.40289841956899,0.4102978406682,0.0682440740831274
0.421443084516005,0.431633063949728,0.0352246077115108,0.405698858729135,0.40625864528506,0.0139778046679163
0.414659711078428,0.414034021687214,0.0870753748316583,0.409095207789407,0.40973310307609,0.0138481760698213
0.376087083519891,0.388763894115689,0.0284079075922256,0.409460413305206,0.409873736196788,0.0134474429860239
0.371220732621604,0.383444236959815,0.0417965840631333,0.412391704618517,0.412743742120457,0.0131631003945188
0.383095767431684,0.447536688621488,0.0754775462978213,0.412298585284792,0.413024756321762,0.0136643718918571
0.39064190968611,0.360849996437571,0.0799321667895332,0.374099664013449,0.37505056406376,0.0183749427900643
0.355531681301049,0.380838045317572,0.0729372689683516,0.40481794647414,0.405817541646538,0.0224184959790983
0.286976667313203,0.365263553097193,0.091760934695938,0.366820918255411,0.367683279380917,0.0173533547995685
0.33955045507504,0.366346510744253,0.0669552385996772,0.399219660989603,0.400152369013621,0.0198665691893598
0.373000325226878,0.427563954182132,0.0499728724812324,0.398152585843186,0.398615408794941,0.0150728261285607
0.450683680084314,0.484453891097719,0.0756256795534205,0.405244117093774,0.405878238459217,0.0177647020457542
0.40446885125856,0.41091791617023,0.0385636641805946,0.397042209995813,0.397387468769915,0.0131413868406217
0.427616816028153,0.426477751631396,0.0188005421494133,0.38861728452219,0.389235718878771,0.012814319025927
0.425384075185394,0.396948959286242,0.0514411613221572,0.421109475629691,0.421831644375448,0.0122507532935242
0.353046371377982,0.436920010696319,0.0743793603716872,0.410130009912778,0.410578106979509,0.0149855001003415
0.431388853020281,0.39180342538739,0.0589015672803328,0.406239978643598,0.407072588640101,0.0134488764108297
0.331899589415368,0.391850259664513,0.0585712109659851,0.407256599905639,0.407782924521894,0.0132737215474355
0.353120128870725,0.355331093326571,0.0540849856502233,0.407751279765215,0.408342825773452,0.0140395228665337
0.331783577301882,0.3565142885763,0.0522279073995059,0.404034580440045,0.404612245980458,0.0139516393684759
0.553141793928192,0.480222761550227,0.0936374545504887,0.414646092297301,0.414926935531256,0.0125332690005095
