"SP1_MAP_Diff","SP1_Post_Mean_Diff","SP1_Post_SD_Diff","SP1_MAP_DGP","SP1_Post_Mean_DGP","SP1_Post_SD_DGP"
0.365449161205928,0.424839186788013,0.108569724483755,0.376245277214576,0.39743190522159,0.106922132299332
0.287203352854938,0.341062280098636,0.0973416708831179,0.402491647658315,0.407339948822247,0.0380631861822411
0.460487398794522,0.452447094500703,0.0606094097948161,0.431390186434833,0.432688276142985,0.0264118404276908
0.667301581776694,0.506078051161318,0.152868729784765,0.446291712108495,0.447552509139179,0.0292324251149505
0.381977793871133,0.40402045298391,0.0782414686101424,0.410928734569484,0.411326146624681,0.0357346715529447
0.459052371552725,0.434428064406779,0.0649739733760994,0.393300164484161,0.480601620075026,0.206046473330379
0.264749878587198,0.409762265397302,0.161555978877555,0.442990234075413,0.441697427625747,0.0297432740802391
0.361404745295275,0.402496736809518,0.10558571727361,0.43531002405703,0.437223542528496,0.0223014466374216
0.368557618346726,0.39098223119895,0.0603778221622481,0.427270777626963,0.431175127004805,0.0280995495607919
0.3929665072401,0.44017548283521,0.110782641169097,0.42951686532317,0.430314576290082,0.0408111311965698
0.420304060663948,0.441998710358671,0.081123701804534,0.429416783529326,0.431222354811378,0.024893950526074
0.345918902785694,0.397784729342376,0.103781895595146,0.463260642438408,0.46386259880745,0.0266768497667224
0.527459554205349,0.437633643548886,0.123833220820845,0.403840368803789,0.401704792095547,0.0357389164419672
0.449757148952765,0.443722311215596,0.0951708911171678,0.435706149359158,0.437299493671956,0.028309765256108
0.583788915603197,0.545715914439521,0.0931127601646333,0.45594830533222,0.455902002351733,0.0236162403816279
0.324449891902215,0.386963115792725,0.0898168108537645,0.425507158425931,0.429409661843103,0.0340727024798638
0.301889816179502,0.48224269194391,0.139859008131862,0.456733316787705,0.457589090799141,0.025072413571975
0.392284508163945,0.41952953191532,0.0926384052335667,0.394324092622739,0.396220005078226,0.0240835223166918
0.384699855343961,0.411336764828765,0.0967423099498945,0.427435231839355,0.42853540647091,0.0250135027387143
0.487181969606145,0.434151411672809,0.081794265600114,0.421321490940075,0.423056623733418,0.0370659617359189
0.405735364114748,0.443311641558274,0.121119701869631,0.446068045382297,0.446929708185054,0.0292672089940745
0.399698845581026,0.46573716943865,0.103528238603368,0.46735529709583,0.467718326719568,0.023688464898705
0.378890318115101,0.391740872793004,0.0865071181789254,0.407328070668337,0.429795619679078,0.101552444940855
0.394368780764963,0.423579661672763,0.0841818943880655,0.35763000452837,0.465277696530122,0.235372947914522
0.411088761602899,0.452706518841298,0.114134042169088,0.44846232848731,0.449235286552589,0.0254551099603806
0.369152231853846,0.405041828448807,0.0993314759140965,0.404545803429998,0.415844011355886,0.0712135730639423
0.387484530312248,0.407258198945971,0.0857286564524464,0.434494518834575,0.434396316758578,0.0304208413219554
0.458129889277227,0.46446233613562,0.0877936895721429,0.417208804245069,0.416390654976251,0.0316985076919321
0.491440979214985,0.44874819094658,0.0662623238233997,0.409369852267072,0.411541770087741,0.0289349374997269
0.282674333214659,0.486914938271714,0.122664500230489,0.430064697922972,0.428655339656591,0.0300994855383678
0.255943853358732,0.359746205730258,0.102229533801425,0.379018451778088,0.390417735522533,0.0770677344850104
0.318086248799923,0.351744054362338,0.102390979057308,0.371315487878643,0.490943773677752,0.234168084984984
0.496121007617577,0.441237674508647,0.102257267286996,0.444058929167226,0.443504771178022,0.028386848727174
0.383735638929462,0.394968691863391,0.0830204177654243,0.418804966927777,0.42285276965112,0.0456290543806919
0.267886908096231,0.359021840491307,0.124676751244427,0.393882017300257,0.40860210150729,0.0872453845725525
0.288629525385186,0.464218260050099,0.15549762780598,0.468459689587014,0.467497751422641,0.023826209542643
0.218438490293306,0.24304577887714,0.073647541449954,0.450489639197589,0.484900445281775,0.159719509776628
0.369017061075787,0.393710406707521,0.0909679805914466,0.429438961237404,0.430762144559179,0.024365257304025
0.268079492913008,0.330937584660176,0.104500843320552,0.413519115468488,0.423473674323464,0.0604236990504146
0.262127076122861,0.343885841042136,0.0944843029620644,0.394093146515038,0.422586945447712,0.118560516991351
0.523485457788493,0.407319468574596,0.105547802560064,0.394336573798195,0.447198474368151,0.161078556897095
0.318286696196948,0.354806222393772,0.0827355357866544,0.329536873241892,0.541320165731825,0.276380553825511
0.314166609551978,0.317010134397193,0.0463446911067233,0.394455578234952,0.424717906132255,0.123288770114284
0.336578673214434,0.364245865636937,0.0800306774804561,0.395407090971621,0.408662651015261,0.0792605675464557
0.281684533105506,0.391516003856534,0.116775053477107,0.444740911882103,0.445581310423687,0.0257248121542765
0.340108150515146,0.396690630523379,0.0858823547732301,0.389419041198571,0.433305104655513,0.147920655278701
0.543630168837085,0.508727274540008,0.0929018246862041,0.445275095295239,0.446264193172651,0.0269093893854917
0.293987316619161,0.373541334413343,0.0770525432609591,0.411726927608072,0.412956976430654,0.0232488416063371
0.326652682472679,0.391373240987403,0.0996660712908878,0.430408551590793,0.432723027204747,0.0299234486737968
0.317264871640297,0.37883687683346,0.0923281139975204,0.371003544532981,0.595040922953925,0.272309179117621
0.33666140381543,0.351620604650624,0.0591201678904014,0.390568910136004,0.392592190200303,0.0245328081345347
0.463640219537181,0.482898182418403,0.088213118492566,0.433202449628245,0.43074640872924,0.0336249567810672
0.421938869161103,0.468803478210203,0.124061376067069,0.452459621237353,0.453694948281737,0.0285778203075819
0.373314100802088,0.372879525639951,0.0805495715617347,0.402017624290785,0.420141990190136,0.0913094377132291
0.518339094716395,0.483073861806382,0.0783914895821255,0.447961502794686,0.450467741816811,0.0282744437589475
0.414363340003274,0.436572525705325,0.0812238911098231,0.43447450768619,0.435165207971408,0.0276833577704385
