"SP1_MAP","SP1_Post_Mean","SP1_Post_SD","SP2_MAP","SP2_Post_Mean","SP2_Post_SD"
0.271919919640724,0.266880520428168,0.0322364007670884,0.748115767001469,0.715633958638547,0.0467286401177139
0.28049000244273,0.284058368410913,0.0330272048346597,0.765599092228449,0.735836576643071,0.0436850630370013
0.253002926485721,0.266496338419025,0.0436741877319687,0.642966837083972,0.649750928740333,0.0528640335351811
0.324730481947186,0.29763944097872,0.0506146414277332,0.526458411824876,0.589561530858785,0.0835610088781274
0.214129972887699,0.255097120505125,0.0468882480126055,0.708653523148546,0.708303143019048,0.0311841250389321
0.30393957946369,0.298709323202552,0.0308255686735983,0.731201098450025,0.692781938254821,0.0382786393514323
0.307636172589635,0.315233578659865,0.0418272491507542,0.682312727866991,0.676910671916954,0.0185271279053577
0.267529404387186,0.256955702775576,0.0510442138905458,0.646059216140001,0.612643215894636,0.0367429459204811
0.256238774879769,0.229287165560648,0.0453376667408425,0.751929907872454,0.671289361523188,0.0822394000749136
0.299730624516092,0.286235874926955,0.0612538659610745,0.786253829735862,0.708341871246796,0.0704247409969708
0.241477196869106,0.276509962657981,0.0537182709151202,0.591134855623657,0.630024133373735,0.063180942316823
0.289532422012126,0.306754209835357,0.0638164160599322,0.652357127775424,0.648658230801963,0.0466593194600428
0.243873998048831,0.244131239191257,0.0250155801654777,0.680178472134694,0.643676903353192,0.0445746515062166
0.219727990564764,0.275112238364746,0.0532180381767319,0.633516686018039,0.63516285380247,0.0311490172416332
0.230852745257409,0.250310516496543,0.0357796898667071,0.547228766550642,0.606172757792027,0.0639121307425115
0.317568561337162,0.308026978668285,0.0358469011743535,0.776803649141399,0.747163838040376,0.0367586408009809
0.255964732822788,0.291074519496627,0.0437373822027912,0.758654678112159,0.698010473527501,0.0723516497027083
0.247347750163164,0.294956551873728,0.0732484522802128,0.584525118599127,0.613323927535274,0.0571571197564309
0.333274950517357,0.314948868663271,0.0559113209695099,0.604329473095282,0.649695662228578,0.0539795512148887
0.246877551747628,0.259335838430837,0.0376683145700099,0.665023356509267,0.698190080290162,0.0798653327898572
0.261034078285547,0.28117651769656,0.0422889004873424,0.709028922341363,0.692709731592214,0.0625318928025975
0.217930883528333,0.248107218209622,0.0412722177793186,0.692297601544276,0.675407869203456,0.036696385952755
0.159145613909155,0.307470202049139,0.0686495003133316,0.676038176672544,0.662252858932013,0.046495217959862
0.307301643300136,0.29104021701352,0.0364397182420488,0.649949544303504,0.653264677303986,0.0140582023786523
0.23180169749185,0.235087437978713,0.033571134256129,0.63377646329467,0.659603934357826,0.0491084682730619
0.213889358778933,0.2209519070411,0.0471398325730169,0.582148333809101,0.608439197669282,0.0451527969618904
0.221636499018188,0.233590676851328,0.0366342655230595,0.667086743836148,0.649232681930184,0.0462409532819293
0.336876917465994,0.282550588208246,0.0488730311424822,0.66825412870678,0.646634161475222,0.0529153856315578
0.273941153740588,0.31222950662586,0.0601421618387123,0.68064324270025,0.669529746956412,0.0484916263585592
0.243994997455794,0.241755265706633,0.013276399950266,0.722699920474387,0.652079775434732,0.0589309666917894
0.17932550775171,0.278198515031618,0.061699918361407,0.580451976483179,0.60429693493572,0.0371494559275982
0.350072369543615,0.287454491396751,0.0591238462164058,0.774475172702206,0.654416434215844,0.0982325466828313
0.297832821739104,0.307156017963153,0.056110728698775,0.655576469362657,0.677227789499647,0.0240583378821917
0.228906397437081,0.274109934369029,0.0456837072773264,0.672749741383445,0.670764811739131,0.052975752302982
0.306169426989458,0.286023650114966,0.0533736659238526,0.685523099394265,0.707524886009137,0.0221527385635911
0.249764700615484,0.301752315762115,0.0640017788273839,0.71307786236908,0.685009737280789,0.0526642873120353
0.2499235273805,0.276610585626437,0.0478500636367759,0.715315503616939,0.696914957912452,0.040355453261595
0.168430290677462,0.231935983479626,0.0643519196739959,0.755550143050194,0.70888778129369,0.06644648139708
0.294718399700815,0.289195498882968,0.0304861393451518,0.685114120417806,0.664292168261643,0.0469131752382439
0.263045671456434,0.255507153774814,0.0592452563371108,0.665114876160695,0.655831368376127,0.0700896117090039
0.249682214817706,0.236550409932105,0.0552189320887115,0.65884510272889,0.672833299220068,0.040294536259973
0.23851265194302,0.291522659440765,0.0465437048850073,0.700896065355787,0.671330832108176,0.0276979893741743
0.288872287262121,0.323336674980122,0.0578923075309375,0.667923934509517,0.698722814503809,0.0319631275608054
