"SP1_90_Lower","SP1_90_Upper","SP1_95_Lower","SP1_95_Upper","SP1_99_Lower","SP1_99_Upper","SP1_Bonf_Lower","SP1_Bonf_Upper","SP2_90_Lower","SP2_90_Upper","SP2_95_Lower","SP2_95_Upper","SP2_99_Lower","SP2_99_Upper","SP2_Bonf_Lower","SP2_Bonf_Upper"
0.1672861345745,0.320700530760878,0.145021399311613,0.363690008668898,0.149733629725724,0.413836708225748,0.151761905169471,0.399964511788606,0.681077638781721,0.751616133529119,0.643684287506188,0.762108694396312,0.564631203733841,0.824903714620811,0.576837000251375,0.775136062937803
0.249644064729558,0.341984977341418,0.246413004086403,0.349893168409218,0.23457807403795,0.365077615904426,0.242591906743141,0.356497582494691,0.640336192168105,0.751816005185662,0.590890331151496,0.756693860373411,0.556661526356136,0.788955315304574,0.565979383017721,0.758952200491037
0.253804343438599,0.368472066633354,0.231424418567882,0.387708749483259,0.158799399435197,0.391144827438201,0.163891446650523,0.374716924031021,0.656216256843579,0.697765024396267,0.652112727024638,0.704873119965744,0.582068455416067,0.732842385952551,0.646075024383245,0.715873216588578
0.162797646733188,0.321089951958233,0.15830204798525,0.33913005338701,0.154343343471405,0.372090408876577,0.158596228548204,0.359759833930005,0.556562563847441,0.655497412936992,0.55168917627112,0.662251830340513,0.540781241227563,0.70037020097182,0.544837148750183,0.669851491714152
0.151956141470577,0.283055538833553,0.147012101345749,0.300486755395873,0.144348103095157,0.332525540121031,0.146265886397079,0.320009771720922,0.545183595961218,0.769056017840556,0.532868581855069,0.779523799899994,0.505341947962931,0.828353754501835,0.51319372353964,0.793355567932907
0.171025705854683,0.365790914580251,0.15813032403081,0.368549350517373,0.14511108534463,0.38396098167374,0.153097215853851,0.375826435379831,0.60586073292135,0.816120772965021,0.591462676284414,0.826766553121799,0.545666887441732,0.844533519187174,0.575538490035193,0.834504135704233
0.17132157150062,0.337934015095133,0.156347080272746,0.337164633083127,0.144772783588184,0.344825134391499,0.150768977453612,0.34030996515249,0.56538739115517,0.749964679793554,0.563002182564423,0.759944724635065,0.55286443598021,0.772201811932387,0.558578151506307,0.765729974153096
0.204841000818048,0.407300969121112,0.176954278425799,0.406328818961084,0.146882023093008,0.41379968394999,0.164511809117312,0.411974582205016,0.577744187194186,0.72876456272075,0.523182013287081,0.745643576737332,0.474122189879909,0.788030404922203,0.483227871175598,0.745590306433247
0.203940352093701,0.282087077833439,0.159108905912069,0.284900127288647,0.153829373323499,0.331364021067671,0.149177884528244,0.307969873488215,0.578462802060894,0.696168777327359,0.567690588515614,0.711279147472348,0.560212211697881,0.768221615758678,0.559758326041274,0.739803342118697
0.184969580198808,0.341716054823373,0.176586403790868,0.385265035433204,0.167068493778835,0.418668195939311,0.172539887298808,0.405404425196929,0.594612400956027,0.690275185987003,0.589316461639602,0.714322882018505,0.570213678151304,0.766950966655588,0.584606681406611,0.734078030210216
0.211897319398185,0.328848518558364,0.20527510157742,0.341454964138063,0.15910415736408,0.363397517631539,0.19400532790427,0.351124589921752,0.528993966198416,0.717977729080048,0.525723879334957,0.733076356307355,0.513568492952054,0.797258640422969,0.51388173455628,0.744217797585906
0.236111513094947,0.347065161331039,0.216264655050011,0.366427078321331,0.186247637512103,0.416799538521434,0.210171873429155,0.401997955895172,0.687031382640358,0.789400945210126,0.680930352652254,0.791189189863721,0.67200964519841,0.798814174700528,0.676952010513167,0.794073869146954
0.237050697309891,0.364372554108722,0.192011446857018,0.369655084338248,0.163719349600328,0.3795650565448,0.173583408619709,0.371715879205017,0.563760681015897,0.775345833846606,0.54857799554839,0.777832858029091,0.527887773367828,0.793780448912631,0.540582367678515,0.784481542066733
0.214368494008833,0.420745004669893,0.178045732861269,0.421962598387372,0.152222015511923,0.423381943535144,0.161484212630887,0.421360648394782,0.497545212349943,0.692587438912116,0.482279607144419,0.715934718035759,0.479064161663819,0.804427520127934,0.479602687604045,0.752700819961455
0.210631400963067,0.395000093037234,0.209083013205648,0.44685855793733,0.133717044230671,0.461543221394252,0.172157201689139,0.45783719855281,0.570324867041826,0.729824430308744,0.553191561691404,0.748554231659492,0.550808797260514,0.824844364892529,0.547792911967289,0.798678294088307
0.194785045827673,0.323447556278519,0.163921253187762,0.323576913876773,0.141957360851568,0.347574920844113,0.152201677113657,0.332897930065927,0.592222784593332,0.844240808218876,0.561486917839502,0.844246284585264,0.522445274582716,0.851008938873375,0.544344873127166,0.846201614739062
0.235112027839361,0.371179242779549,0.223738021407443,0.382349359650431,0.177298138397066,0.389945290514944,0.202152106303638,0.386805966895392,0.600701529472219,0.829580267903155,0.560809293428203,0.833053803824369,0.515663056740768,0.840148757789454,0.535507709608256,0.833533825798609
0.182560374654948,0.322523542620385,0.167573959257584,0.330781411674398,0.117314609410091,0.364005330459372,0.153174415418694,0.334357271839639,0.5966847102795,0.715328724497489,0.583476528145548,0.72290899808462,0.5773579266496,0.779332942500893,0.578037348748439,0.756892456231051
0.176170038074177,0.397358428028561,0.155464939857747,0.399350147806135,0.13254586652104,0.410980846889597,0.142962185446513,0.403042643469957,0.565963512410325,0.730997470117294,0.563164748827386,0.762694823475282,0.530346290337263,0.7934739947213,0.550110853424849,0.777919222250475
0.229511884388771,0.331107477863413,0.222249987258153,0.335119542876979,0.207023262452751,0.395508426041756,0.212572162917619,0.341226459815789,0.634576639867361,0.671255967208622,0.628962459699146,0.67888429293394,0.613968353732962,0.718645191942743,0.622514942951803,0.688906288536315
0.169029718052509,0.283844439096446,0.150323657770843,0.28754068133588,0.135601906977464,0.321980765362622,0.140870436233072,0.297150456247339,0.607633627071051,0.749968129767725,0.587539678978408,0.795886990083154,0.578403758841092,0.840742365303904,0.596155384697533,0.833130963082071
0.145771720586325,0.289344487047722,0.137710951493382,0.309367392671444,0.130015755097109,0.36411399308769,0.135210878482532,0.336428873978576,0.551468171925752,0.682552602459625,0.546752713487453,0.712848340656276,0.537664437885597,0.776666086437378,0.538999849688114,0.749321075418294
0.189032777371466,0.313936770949715,0.181615438955484,0.329520312431406,0.143739164577538,0.346590807634536,0.17480105518569,0.33851321409792,0.559390251555263,0.710966769533415,0.555236364206322,0.738763553713807,0.530815524618479,0.755032073358103,0.546329239412864,0.74847758811861
0.226838250696363,0.35419857072399,0.18472703779382,0.368302389691382,0.167818828506774,0.430057750667038,0.201587849299532,0.432912643916041,0.527145499058622,0.697585754803483,0.513847016527562,0.74219636504252,0.51360738038586,0.830734960872999,0.513123699223975,0.804691272601321
0.238948765856256,0.433451009367615,0.226877490922885,0.44301866048223,0.19657091768345,0.45353635192328,0.212828366189552,0.448352169493157,0.56389549523642,0.73512965817329,0.545724411720039,0.735145805169062,0.525157837117557,0.746267987341904,0.536550028843362,0.738353315271366
0.221853237557558,0.261362737635216,0.21314600174859,0.265134977656178,0.193053336087462,0.276358536647008,0.204353888037838,0.269777887563063,0.567188794570766,0.756080760983515,0.563018428296169,0.771297883889489,0.532027353189299,0.796838092911432,0.549899170229183,0.778739845397288
0.166655822930577,0.349798055990621,0.156171295037774,0.35678085516588,0.14459926339937,0.385126409824792,0.149462705354325,0.367761644469939,0.560776351007778,0.656275628868705,0.555821148174194,0.678668909621116,0.544155372865927,0.782165900093653,0.54815797424068,0.707229538271027
0.198917178895868,0.369118967459175,0.175017331087067,0.374281347037028,0.158038655168491,0.420168490184422,0.161768434576931,0.388316806137226,0.528852645197108,0.79017911664206,0.523931930924313,0.802137979483465,0.517376662879248,0.820370866246868,0.522710521453227,0.812671990029416
0.21488008762783,0.396290445433223,0.200159662381009,0.401365768663895,0.171518212872492,0.409366326193848,0.188850590569688,0.405239301796431,0.652504257200069,0.714097742703575,0.635932742541612,0.728013901936783,0.569642375914624,0.737807764997485,0.592024839106473,0.733373897863317
0.19320823630549,0.345459239798177,0.199799847338306,0.397211140241122,0.175094794262071,0.418043187131587,0.186753304423141,0.40894124324349,0.586597253850006,0.777883238665688,0.547301819566729,0.7895972272691,0.487913101838579,0.787810811400773,0.506926810335592,0.788080027768441
0.193096732312583,0.373787913566175,0.19002742811151,0.389920679393304,0.172769387630313,0.404591241532592,0.181130358149451,0.395598097937452,0.671593352009296,0.742447936107244,0.668472632937906,0.757095235664253,0.658284811043034,0.771901589197797,0.664393378831723,0.764715776463987
0.208553856841061,0.39596799732078,0.17405219582362,0.395750629983266,0.137342924756329,0.40416395837173,0.15867925081461,0.400909386255883,0.607513188724882,0.758119055661464,0.538823331715891,0.765300915309569,0.464608699520482,0.78184977128461,0.488043797433645,0.760237461943644
0.207138465701463,0.369891359340059,0.18039390058361,0.370052429262743,0.156343203084716,0.383659315207489,0.169676062273467,0.375893820171778,0.642493733287874,0.762940447356914,0.62050993167579,0.777023011563594,0.547029234922165,0.803522442144218,0.576224195673824,0.781798468540832
0.149362550649957,0.355366443111226,0.131927714817813,0.380947121489424,0.0731906242921668,0.401477834082371,0.0848768534749496,0.3805381181469,0.588182773949429,0.804376315451765,0.563820476324311,0.811430724836105,0.523141639292221,0.821418385230715,0.544005893188965,0.815986829025526
0.246268562601811,0.328243525095367,0.212244029734189,0.337173637456481,0.14489691263164,0.362706487663926,0.177873646461363,0.342978479197758,0.584117206941816,0.736116191843408,0.576708093785676,0.749517948587318,0.55942981776377,0.76681055417662,0.567824060652511,0.756158440958687
0.151127923960451,0.329536944806587,0.145410106080836,0.337243096792269,0.13959617995727,0.352996870511751,0.142427426533245,0.344153470432114,0.558333666325554,0.758268876472375,0.549433199702328,0.765971832830162,0.521859554378735,0.783760019550017,0.537085887958996,0.771200882110785
0.140051994009587,0.304069247261734,0.135528562374491,0.320415077305595,0.123556115060348,0.378889616161149,0.125629956191058,0.334305069309929,0.619002031687561,0.74398427258558,0.610212857557283,0.753126892717323,0.592518006917342,0.768501109740974,0.602027423175745,0.760200027213445
0.227179383226871,0.352388033582409,0.216992743436827,0.373709289554707,0.211084299663148,0.427608236254332,0.216380870472702,0.405187888284946,0.621787116962958,0.718655832724434,0.604304772600489,0.722312589122835,0.587345518785761,0.743612442436151,0.599804619402843,0.734296646582704
0.249281109107016,0.406019187173136,0.209756730769781,0.413260277391088,0.166044764867768,0.413957068866341,0.179974685600949,0.410747583025255,0.65597845735042,0.757508214761189,0.653883969001848,0.772194215058408,0.594689938277403,0.795009579216081,0.645338410476977,0.785092539816994
